session_id,attempt_id,timestamp,account_id,source_identity,target_identity,pair_id,attack,attack_family,is_adaptive,epsilon,alpha,steps,queries_used,similarity_before,similarity_after_attack,similarity_gain,threshold,threshold_margin,accepted_before,accepted_after_attack,attack_success_before_defense,defense,bypassed_defenses,similarity_after_defense,accepted_after_defense,defense_bypassed,strong_defense_bypassed,defense_success,defense_time_sec,l2,linf,time_sec,risk_score,risk_level,rule_hits,source_file,target_enroll_file,adv_file,perturbation_file
faceauth_sess_000968,vf_fc308b71fc3c,2026-06-28T18:56:56+09:00,acct_Gerhard_Schroeder,John_Ashcroft,Gerhard_Schroeder,pair_000150,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.2171044498682022,0.25799721479415894,0.040892764925956726,0.47966246581077576,-0.221665,False,False,False,,,,False,False,False,False,,1.2578027248382568,0.005000025033950806,0.9652672220004206,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0008.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0023.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/John_Ashcroft_John_Ashcroft_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/John_Ashcroft_John_Ashcroft_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000969,vf_ed2d7ef4036a,2026-06-28T18:57:33+09:00,acct_George_W_Bush,Ariel_Sharon,George_W_Bush,pair_000151,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,-0.16778869926929474,-0.10179023444652557,0.06599846482276917,0.47966246581077576,-0.581453,False,False,False,,,,False,False,False,False,,1.2721518278121948,0.005000025033950806,0.9706831950002197,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Ariel_Sharon/Ariel_Sharon_0045.jpg,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0217.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Ariel_Sharon_Ariel_Sharon_0045_to_George_W_Bush_George_W_Bush_0217_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Ariel_Sharon_Ariel_Sharon_0045_to_George_W_Bush_George_W_Bush_0217_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000970,vf_1e5fb4b258e5,2026-06-28T18:58:10+09:00,acct_Hugo_Chavez,Gerhard_Schroeder,Hugo_Chavez,pair_000154,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.24970676004886627,0.3145170509815216,0.06481029093265533,0.47966246581077576,-0.165145,False,False,False,,,,False,False,False,False,,1.339504361152649,0.005000025033950806,0.9614888830001291,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0061.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0019.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000971,vf_aa0470f4bd40,2026-06-28T18:58:47+09:00,acct_Hugo_Chavez,Junichiro_Koizumi,Hugo_Chavez,pair_000160,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.2656061351299286,0.3035614788532257,0.03795534372329712,0.47966246581077576,-0.176101,False,False,False,,,,False,False,False,False,,1.306369662284851,0.005000025033950806,1.047451951000312,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0049.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0051.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000972,vf_030dbd774a27,2026-06-28T18:59:24+09:00,acct_Junichiro_Koizumi,Colin_Powell,Junichiro_Koizumi,pair_000161,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.034786075353622437,0.05801855027675629,0.02323247492313385,0.47966246581077576,-0.421644,False,False,False,,,,False,False,False,False,,1.2675930261611938,0.005000025033950806,1.0079976990000432,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0098.jpg,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0043.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Colin_Powell_Colin_Powell_0098_to_Junichiro_Koizumi_Junichiro_Koizumi_0043_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Colin_Powell_Colin_Powell_0098_to_Junichiro_Koizumi_Junichiro_Koizumi_0043_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000973,vf_f8b0939ba8fa,2026-06-28T19:00:01+09:00,acct_John_Ashcroft,Tony_Blair,John_Ashcroft,pair_000164,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.1935211420059204,0.28377923369407654,0.09025809168815613,0.47966246581077576,-0.195883,False,False,False,,,,False,False,False,False,,1.316089391708374,0.005000025033950806,1.0329774080000789,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Tony_Blair/Tony_Blair_0063.jpg,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0013.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000974,vf_8722ae553768,2026-06-28T19:00:38+09:00,acct_Colin_Powell,Junichiro_Koizumi,Colin_Powell,pair_000167,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.08476576954126358,0.1527600884437561,0.06799431890249252,0.47966246581077576,-0.326902,False,False,False,,,,False,False,False,False,,1.2822321653366089,0.005000025033950806,0.9695107590000589,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0009.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0223.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Junichiro_Koizumi_Junichiro_Koizumi_0009_to_Colin_Powell_Colin_Powell_0223_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Junichiro_Koizumi_Junichiro_Koizumi_0009_to_Colin_Powell_Colin_Powell_0223_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000975,vf_cb4d40e13f50,2026-06-28T19:01:15+09:00,acct_Gerhard_Schroeder,John_Ashcroft,Gerhard_Schroeder,pair_000170,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.14776122570037842,0.20866930484771729,0.06090807914733887,0.47966246581077576,-0.270993,False,False,False,,,,False,False,False,False,,1.3386434316635132,0.005000025033950806,0.9830266819999451,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0030.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0024.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/John_Ashcroft_John_Ashcroft_0030_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/John_Ashcroft_John_Ashcroft_0030_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000976,vf_76d2de220df1,2026-06-28T19:01:52+09:00,acct_John_Ashcroft,Tony_Blair,John_Ashcroft,pair_000172,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.16964861750602722,0.2829086184501648,0.11326000094413757,0.47966246581077576,-0.196754,False,False,False,,,,False,False,False,False,,1.352665901184082,0.005000025033950806,0.9818092530003923,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Tony_Blair/Tony_Blair_0120.jpg,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0043.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000977,vf_f36be9e58141,2026-06-28T19:02:29+09:00,acct_Colin_Powell,Hugo_Chavez,Colin_Powell,pair_000173,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.24415382742881775,0.2868803143501282,0.042726486921310425,0.47966246581077576,-0.192782,False,False,False,,,,False,False,False,False,,1.3038110733032227,0.005000025033950806,0.9328410539997094,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0046.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0212.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000978,vf_70eb56eff6ae,2026-06-28T19:03:06+09:00,acct_Jean_Chretien,Colin_Powell,Jean_Chretien,pair_000174,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.05104728043079376,0.11860756576061249,0.06756028532981873,0.47966246581077576,-0.361055,False,False,False,,,,False,False,False,False,,1.3228139877319336,0.005000025033950806,0.9326943080000092,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0105.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0044.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Colin_Powell_Colin_Powell_0105_to_Jean_Chretien_Jean_Chretien_0044_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Colin_Powell_Colin_Powell_0105_to_Jean_Chretien_Jean_Chretien_0044_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000979,vf_9ce2f81f1f3a,2026-06-28T19:03:43+09:00,acct_Jean_Chretien,Gerhard_Schroeder,Jean_Chretien,pair_000175,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.21264071762561798,0.2742999196052551,0.061659201979637146,0.47966246581077576,-0.205363,False,False,False,,,,False,False,False,False,,1.2759953737258911,0.005000025033950806,0.9161432470000364,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0098.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0015.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000980,vf_2f500b08b7fa,2026-06-28T19:04:20+09:00,acct_Junichiro_Koizumi,Jean_Chretien,Junichiro_Koizumi,pair_000176,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.009985683485865593,0.021243326365947723,0.01125764288008213,0.47966246581077576,-0.458419,False,False,False,,,,False,False,False,False,,1.272585391998291,0.005000025033950806,0.9469353629997386,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0050.jpg,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0043.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Jean_Chretien_Jean_Chretien_0050_to_Junichiro_Koizumi_Junichiro_Koizumi_0043_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Jean_Chretien_Jean_Chretien_0050_to_Junichiro_Koizumi_Junichiro_Koizumi_0043_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000981,vf_f6e4279091fe,2026-06-28T19:04:57+09:00,acct_John_Ashcroft,Jean_Chretien,John_Ashcroft,pair_000177,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.17099037766456604,0.23399010300636292,0.06299972534179688,0.47966246581077576,-0.245672,False,False,False,,,,False,False,False,False,,1.3082770109176636,0.005000025033950806,1.0019676939996316,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0044.jpg,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0013.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Jean_Chretien_Jean_Chretien_0044_to_John_Ashcroft_John_Ashcroft_0013_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Jean_Chretien_Jean_Chretien_0044_to_John_Ashcroft_John_Ashcroft_0013_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000982,vf_42bfa8628e33,2026-06-28T19:05:34+09:00,acct_Gerhard_Schroeder,Jean_Chretien,Gerhard_Schroeder,pair_000178,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.09475754201412201,0.14748288691043854,0.05272534489631653,0.47966246581077576,-0.33218,False,False,False,,,,False,False,False,False,,1.3338133096694946,0.005000025033950806,0.9721588080001311,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0002.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0024.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Jean_Chretien_Jean_Chretien_0002_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Jean_Chretien_Jean_Chretien_0002_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000983,vf_4f84ca082d3b,2026-06-28T19:06:11+09:00,acct_Gerhard_Schroeder,George_W_Bush,Gerhard_Schroeder,pair_000184,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.34020477533340454,0.43500202894210815,0.09479725360870361,0.47966246581077576,-0.04466,False,False,False,,,,False,False,False,False,,1.2630482912063599,0.005000025033950806,1.0013274590000947,25,low,FA-R005;FA-R006;FA-R007,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0111.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0024.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000984,vf_1ae165798f94,2026-06-28T19:06:48+09:00,acct_Colin_Powell,Junichiro_Koizumi,Colin_Powell,pair_000186,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.06617949903011322,0.06256477534770966,-0.0036147236824035645,0.47966246581077576,-0.417098,False,False,False,,,,False,False,False,False,,1.3185625076293945,0.005000025033950806,0.9859219009999833,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0040.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0001.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000985,vf_20f9e174c6a6,2026-06-28T19:07:25+09:00,acct_Gerhard_Schroeder,George_W_Bush,Gerhard_Schroeder,pair_000190,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.16862112283706665,0.24943296611309052,0.08081184327602386,0.47966246581077576,-0.230229,False,False,False,,,,False,False,False,False,,1.2928179502487183,0.005000025033950806,0.9797689020001599,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0175.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0075.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000986,vf_2f34dd7c0c16,2026-06-28T19:08:02+09:00,acct_Colin_Powell,Hugo_Chavez,Colin_Powell,pair_000191,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.32006245851516724,0.391399621963501,0.07133716344833374,0.47966246581077576,-0.088263,False,False,False,,,,False,False,False,False,,1.323490858078003,0.005000025033950806,0.9819102989999919,25,low,FA-R005;FA-R006;FA-R007,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0053.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0212.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000987,vf_de2abbd7d275,2026-06-28T19:08:39+09:00,acct_Tony_Blair,Donald_Rumsfeld,Tony_Blair,pair_000192,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.234462708234787,0.3002910017967224,0.06582829356193542,0.47966246581077576,-0.179371,False,False,False,,,,False,False,False,False,,1.3413549661636353,0.005000025033950806,0.9624705189999077,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0119.jpg,data/processed/lfw_identity_10/test/Tony_Blair/Tony_Blair_0063.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000988,vf_2c7e2e35fc50,2026-06-28T19:09:16+09:00,acct_Jean_Chretien,George_W_Bush,Jean_Chretien,pair_000193,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.18539074063301086,0.24311067163944244,0.05771993100643158,0.47966246581077576,-0.236552,False,False,False,,,,False,False,False,False,,1.259266972541809,0.005000025033950806,0.9619818619999023,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0239.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0031.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000989,vf_744434dcee8e,2026-06-28T19:09:53+09:00,acct_Hugo_Chavez,John_Ashcroft,Hugo_Chavez,pair_000196,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.08581272512674332,0.11431138217449188,0.028498657047748566,0.47966246581077576,-0.365351,False,False,False,,,,False,False,False,False,,1.2887312173843384,0.005000025033950806,0.9780643899998722,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0018.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0056.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/John_Ashcroft_John_Ashcroft_0018_to_Hugo_Chavez_Hugo_Chavez_0056_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/John_Ashcroft_John_Ashcroft_0018_to_Hugo_Chavez_Hugo_Chavez_0056_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000990,vf_86b5dcf4373e,2026-06-28T19:10:30+09:00,acct_Gerhard_Schroeder,Hugo_Chavez,Gerhard_Schroeder,pair_000197,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.19460049271583557,0.2510320544242859,0.05643156170845032,0.47966246581077576,-0.22863,False,False,False,,,,False,False,False,False,,1.3128533363342285,0.005000025033950806,1.0291340859998854,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0044.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0023.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Hugo_Chavez_Hugo_Chavez_0044_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Hugo_Chavez_Hugo_Chavez_0044_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000991,vf_9d8dd08c0d50,2026-06-28T19:11:07+09:00,acct_George_W_Bush,Jean_Chretien,George_W_Bush,pair_000198,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,-0.16422520577907562,-0.1266275942325592,0.03759761154651642,0.47966246581077576,-0.60629,False,False,False,,,,False,False,False,False,,1.2227463722229004,0.005000025033950806,1.031735497000227,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0050.jpg,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0302.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Jean_Chretien_Jean_Chretien_0050_to_George_W_Bush_George_W_Bush_0302_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Jean_Chretien_Jean_Chretien_0050_to_George_W_Bush_George_W_Bush_0302_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000992,vf_6e07be658336,2026-06-28T19:11:44+09:00,acct_Junichiro_Koizumi,George_W_Bush,Junichiro_Koizumi,pair_000199,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,0.16631093621253967,0.22261472046375275,0.056303784251213074,0.47966246581077576,-0.257048,False,False,False,,,,False,False,False,False,,1.308240294456482,0.005000025033950806,0.9666570979998141,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0413.jpg,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0040.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/George_W_Bush_George_W_Bush_0413_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/George_W_Bush_George_W_Bush_0413_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
faceauth_sess_000993,vf_27d97312cb7c,2026-06-28T19:12:21+09:00,acct_Jean_Chretien,Colin_Powell,Jean_Chretien,pair_000200,targeted_pgd_facenet_adaptive_smoothing,adaptive,True,0.005,0.001,20,,-0.02724723517894745,0.015263345092535019,0.04251058027148247,0.47966246581077576,-0.464399,False,False,False,,,,False,False,False,False,,1.2970173358917236,0.005000025033950806,0.9743840049995924,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0160.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0040.jpg,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/images/Colin_Powell_Colin_Powell_0160_to_Jean_Chretien_Jean_Chretien_0040_facenet_adaptive_smoothing_eps0.005_s20.png,outputs/verification_attacks_facenet/pgd_adaptive_smoothing/perturbations/Colin_Powell_Colin_Powell_0160_to_Jean_Chretien_Jean_Chretien_0040_facenet_adaptive_smoothing_eps0.005_s20_perturbation.png
